sketch_id,sketch_name,season,episode,sentence_index,sentence_text,sentiment_label,sentiment_score
69,Sitcom Taping,3,2,60,"Oh, yeah, well, he had a piece of plywood painted black.",neutral,0.8100405335426331
69,Sitcom Taping,3,2,61,"Like it was the, uh, wall of the limo.",neutral,0.9292868375778198
69,Sitcom Taping,3,2,62,Like it was the end of the limo.,neutral,0.9354149103164673
69,Sitcom Taping,3,2,63,But I could hear people in there.,neutral,0.9149032831192017
69,Sitcom Taping,3,2,64,And there was a part of it that was over the ice tray.,neutral,0.9581084251403809
69,Sitcom Taping,3,2,65,And sometimes we'd see a hand come under and grab the ice tray to pull it to their side.,neutral,0.9568836688995361
69,Sitcom Taping,3,2,66,And the hand had a Super Bowl ring on it.,neutral,0.9387534856796265
69,Sitcom Taping,3,2,67,"And every few minutes, the wall would push up, like they were trying to get more space.",neutral,0.9590442776679993
69,Sitcom Taping,3,2,68,"When I asked the driver what was going on, he said, ""Shut up.""",anger,0.4091486930847168
69,Sitcom Taping,3,2,69,Why didn't you say anything?,curiosity,0.4630855619907379
69,Sitcom Taping,3,2,70,I did.,neutral,0.5862056016921997
69,Sitcom Taping,3,2,71,"He said, ""Shut up.""",anger,0.6251778602600098
69,Sitcom Taping,3,2,72,You can't do anything when someone says shut up.,annoyance,0.44770219922065735
69,Sitcom Taping,3,2,73,I hadn't been on a date in ten years.,realization,0.34738337993621826
69,Sitcom Taping,3,2,74,TK Jewelers sold me a watch that exploded every which way.,neutral,0.9216796159744263
69,Sitcom Taping,3,2,75,You said it exploded when you bent your wrist?,neutral,0.6117902398109436
69,Sitcom Taping,3,2,76,"Yeah, I was showing my date a picture of a bunny and what the bunny was doing and then 150 springs hit her in the face.",neutral,0.9088485240936279
69,Sitcom Taping,3,2,77,The springs went in her soup.,neutral,0.9629322290420532
69,Sitcom Taping,3,2,78,There was 300 springs in her soup.,neutral,0.96356600522995
69,Sitcom Taping,3,2,79,Sounds like a really bad date.,disappointment,0.6097936630249023
69,Sitcom Taping,3,2,80,Sucked.,disgust,0.4952838718891144
69,Sitcom Taping,3,2,81,Just try not to interrupt.,caring,0.6322420835494995
69,Sitcom Taping,3,2,82,You said millions of people were gonna hear our voices.,neutral,0.9591735601425171
69,Sitcom Taping,3,2,83,I'm just a man looking for love.,love,0.7672351002693176
69,Sitcom Taping,3,2,84,"A lot of these places, they try and rip off people like me, people looking for love.",neutral,0.875434160232544
69,Sitcom Taping,3,2,85,"Well, I guess we could leave some of it in if it will help some people.",neutral,0.4618527889251709
69,Sitcom Taping,3,2,86,"Yeah, right?",curiosity,0.4096171259880066
69,Sitcom Taping,3,2,87,A little goes a long way.,neutral,0.7140474915504456
69,Sitcom Taping,3,2,88,All you gotta do is try.,neutral,0.3647126257419586
69,Sitcom Taping,3,2,89,"All right, from the top!",approval,0.6151295900344849
69,Sitcom Taping,3,2,90,Let's go.,neutral,0.9675686359405518
69,Sitcom Taping,3,2,91,Yeah!,neutral,0.4292900860309601
69,Sitcom Taping,3,2,92,"All right, and... action!",approval,0.5848748087882996
69,Sitcom Taping,3,2,93,Somewhere in the static Snow on the cassette I used up all my magic,neutral,0.6987433433532715
69,Sitcom Taping,3,2,94,So I'm calling you collect I can take a lot And make it out,neutral,0.8241246342658997
69,Sitcom Taping,3,2,95,all right,approval,0.7538336515426636
69,Sitcom Taping,3,2,96,I got put through the ringer You should see the other guy If I could do it over I'd do it all again I was waiting on the moment Is this it?,neutral,0.4623071849346161
69,Sitcom Taping,3,2,97,I was waiting on the moment Is this it?,curiosity,0.6769543290138245
70,Richard Brecky as Jellybean,3,3,1,Come with me.,neutral,0.9678665995597839
70,Richard Brecky as Jellybean,3,3,2,"Let's use our imaginations, shall we?",neutral,0.5000969171524048
70,Richard Brecky as Jellybean,3,3,3,"Coming to the Candle Light Theater, Richard Brecky brings mastery of silent theater to the stage as ""Jellybean.""",neutral,0.6953949928283691
70,Richard Brecky as Jellybean,3,3,4,No props.,neutral,0.9526211023330688
70,Richard Brecky as Jellybean,3,3,5,An empty stage.,neutral,0.7457907795906067
70,Richard Brecky as Jellybean,3,3,6,Let me paint you a world.,neutral,0.9365485310554504
70,Richard Brecky as Jellybean,3,3,7,"Using only gesture and emotion, he creates 73 stories that will leave you on the edge of your seat.",neutral,0.8870627880096436
70,Richard Brecky as Jellybean,3,3,8,And I never talk.,neutral,0.9420624375343323
70,Richard Brecky as Jellybean,3,3,9,Shh!,neutral,0.9267280697822571
70,Richard Brecky as Jellybean,3,3,10,Watch in wonder as he transports you to the furthest reaches of your imagination.,neutral,0.34382495284080505
70,Richard Brecky as Jellybean,3,3,11,"And if I talk, you get money.",neutral,0.9289100766181946
70,Richard Brecky as Jellybean,3,3,12,But I never talk.,neutral,0.8983772993087769
70,Richard Brecky as Jellybean,3,3,13,Audiences across the country have sold out theaters to marvel at his wordless stories.,admiration,0.4926941692829132
70,Richard Brecky as Jellybean,3,3,14,And to try to get him to talk.,neutral,0.9146914482116699
70,Richard Brecky as Jellybean,3,3,15,What are you doing?,curiosity,0.5584111213684082
70,Richard Brecky as Jellybean,3,3,16,What is that?,curiosity,0.5070062279701233
70,Richard Brecky as Jellybean,3,3,17,What are you doing?,curiosity,0.5584111213684082
70,Richard Brecky as Jellybean,3,3,18,What are you doing?,curiosity,0.5584111213684082
70,Richard Brecky as Jellybean,3,3,19,What are you doing?,curiosity,0.5584111213684082
70,Richard Brecky as Jellybean,3,3,20,What are you doing?,curiosity,0.5584111213684082
70,Richard Brecky as Jellybean,3,3,21,What is that?,curiosity,0.5070062279701233
70,Richard Brecky as Jellybean,3,3,22,What are you doing?,curiosity,0.5584111213684082
70,Richard Brecky as Jellybean,3,3,23,What is that?,curiosity,0.5070062279701233
70,Richard Brecky as Jellybean,3,3,24,What are you doing?,curiosity,0.5584111213684082
70,Richard Brecky as Jellybean,3,3,25,What is that?!,curiosity,0.4969087541103363
70,Richard Brecky as Jellybean,3,3,26,It's a rake.,neutral,0.9597389698028564
70,Richard Brecky as Jellybean,3,3,27,Brecky has entrenched himself in one of the country's most charming eras.,admiration,0.8268591165542603
70,Richard Brecky as Jellybean,3,3,28,"And with his unique craftsmanship, he brings to life 73 tales both as personal as they are universal.",admiration,0.9173640608787537
70,Richard Brecky as Jellybean,3,3,29,The fuck is that?,anger,0.7326536774635315
70,Richard Brecky as Jellybean,3,3,30,Wait.,neutral,0.9389677047729492
70,Richard Brecky as Jellybean,3,3,31,I wanna know now!,curiosity,0.5255800485610962
70,Richard Brecky as Jellybean,3,3,32,Just hold on!,neutral,0.8607437610626221
70,Richard Brecky as Jellybean,3,3,33,The fuck is that?,anger,0.7326536774635315
70,Richard Brecky as Jellybean,3,3,34,Just wait!,neutral,0.931757926940918
70,Richard Brecky as Jellybean,3,3,35,Wanna know now!,curiosity,0.535564124584198
70,Richard Brecky as Jellybean,3,3,36,Just look at it!,neutral,0.6054673194885254
70,Richard Brecky as Jellybean,3,3,37,I wanna know right now!,curiosity,0.42027920484542847
70,Richard Brecky as Jellybean,3,3,38,"A fuck in' bike, you fuck in' scumbags!",anger,0.784893274307251
70,Richard Brecky as Jellybean,3,3,39,Lose yourself in the world of the mind.,neutral,0.9651439189910889
70,Richard Brecky as Jellybean,3,3,40,And don't just come and try and make me talk.,neutral,0.7353242635726929
70,Richard Brecky as Jellybean,3,3,41,I don't want to talk.,disapproval,0.5311554074287415
70,Richard Brecky as Jellybean,3,3,42,I love this stuff.,love,0.9511135220527649
70,Richard Brecky as Jellybean,3,3,43,I love old stuff.,love,0.94733065366745
70,Richard Brecky as Jellybean,3,3,44,Only come here if you like that stuff.,neutral,0.8144938349723816
70,Richard Brecky as Jellybean,3,3,45,"If you asked me when I started this how many frats would come, I would've said naught.",neutral,0.7546178102493286
70,Richard Brecky as Jellybean,3,3,46,But now it's like... all frats.,neutral,0.6867655515670776
70,Richard Brecky as Jellybean,3,3,47,All frats and bachelor parties.,neutral,0.9523758292198181
70,Richard Brecky as Jellybean,3,3,48,Leave me alone!,neutral,0.5975316166877747
70,Richard Brecky as Jellybean,3,3,49,"Get tickets now, before we sell out.",neutral,0.8554150462150574
70,Richard Brecky as Jellybean,3,3,50,Showtime.,neutral,0.9368158578872681
70,Richard Brecky as Jellybean,3,3,51,We're gonna go nuts in there!,neutral,0.774286687374115
70,Richard Brecky as Jellybean,3,3,52,Goddammit.,neutral,0.8669676184654236
70,Richard Brecky as Jellybean,3,3,53,Yeah!,neutral,0.4292900860309601
70,Richard Brecky as Jellybean,3,3,54,"If I could've told this little guy that in 25 years, he'd be selling out the Candle Light Theater...",neutral,0.8172206282615662
70,Richard Brecky as Jellybean,3,3,55,Sometimes dreams do come true.,neutral,0.6599825620651245
70,Richard Brecky as Jellybean,3,3,56,What are you?!,curiosity,0.5297702550888062
70,Richard Brecky as Jellybean,3,3,57,I'm in a house!,neutral,0.8442042469978333
70,Richard Brecky as Jellybean,3,3,58,A house!,neutral,0.9242545962333679
70,Richard Brecky as Jellybean,3,3,59,House!,neutral,0.9534249901771545
70,Richard Brecky as Jellybean,3,3,60,House!,neutral,0.9534249901771545
70,Richard Brecky as Jellybean,3,3,61,House!,neutral,0.9534249901771545
70,Richard Brecky as Jellybean,3,3,62,House!,neutral,0.9534249901771545
70,Richard Brecky as Jellybean,3,3,63,House!,neutral,0.9534249901771545
70,Richard Brecky as Jellybean,3,3,64,fuck in' in a house!,anger,0.7759010791778564
70,Richard Brecky as Jellybean,3,3,65,What is that?!,curiosity,0.4969087541103363
70,Richard Brecky as Jellybean,3,3,66,It's a cup!,neutral,0.9430351853370667
70,Richard Brecky as Jellybean,3,3,67,It's a fucking cup!,anger,0.7079250812530518
71,Dog Hair,3,3,1,"...kind of cheesy or corny, but it was actually really inspiring.",admiration,0.9211298823356628
71,Dog Hair,3,3,2,"Oh, wow, that's so interesting.",excitement,0.36523160338401794
71,Dog Hair,3,3,3,You forget your coworkers have these full lives.,neutral,0.9219737648963928
71,Dog Hair,3,3,4,That's so true.,approval,0.8555734157562256
71,Dog Hair,3,3,5,You forget that when you just see them at work.,neutral,0.9254682660102844
71,Dog Hair,3,3,6,Exactly.,approval,0.8785670399665833
71,Dog Hair,3,3,7,"Joey, you swear to God?",neutral,0.6397840976715088
71,Dog Hair,3,3,8,I swear to fuck in' God I did.,anger,0.761310875415802
71,Dog Hair,3,3,9,"If this is true, you are my favorite person.",admiration,0.4646207094192505
71,Dog Hair,3,3,10,I swear to God.,neutral,0.6267797946929932
71,Dog Hair,3,3,11,Those guys are being really loud.,neutral,0.6744738817214966
71,Dog Hair,3,3,12,"Ah, they're just having fun.",joy,0.6949174404144287
71,Dog Hair,3,3,13,I like the way you look at the world.,love,0.8411999344825745
71,Dog Hair,3,3,14,"Yeah, I just try to look at it through that perspective.",approval,0.7656697630882263
71,Dog Hair,3,3,15,It's easy to do once you try to do it.,approval,0.505666196346283
71,Dog Hair,3,3,16,A lot of folks don't care to try.,neutral,0.5130998492240906
71,Dog Hair,3,3,17,Very true.,approval,0.7999491691589355
71,Dog Hair,3,3,18,Yeah.,neutral,0.5529206991195679
71,Dog Hair,3,3,19,So tell me more about this work retreat.,curiosity,0.7508940696716309
71,Dog Hair,3,3,20,That sounds so awesome.,admiration,0.9454162120819092
71,Dog Hair,3,3,21,It was.,neutral,0.9188482165336609
71,Dog Hair,3,3,22,We were really surprised.,surprise,0.8928589224815369
71,Dog Hair,3,3,23,I swear to God.,neutral,0.6267797946929932
71,Dog Hair,3,3,24,I was having a beautiful time.,joy,0.6903746128082275
71,Dog Hair,3,3,25,Solo on the kayak.,neutral,0.962822437286377
71,Dog Hair,3,3,26,I see this mako shark.,neutral,0.8224259614944458
71,Dog Hair,3,3,27,It's so fuck in' close to me.,anger,0.5401416420936584
71,Dog Hair,3,3,28,What?,neutral,0.5953516960144043
71,Dog Hair,3,3,29,Like from me to that guy over there with the plaid shirt and that dog hair.,neutral,0.9594821929931641
71,Dog Hair,3,3,30,Which guy?,neutral,0.5440993309020996
71,Dog Hair,3,3,31,That guy there with the plaid shirt and the hair that hangs over like dog ears.,neutral,0.9491280317306519
71,Dog Hair,3,3,32,The shark was that close?,curiosity,0.5474792718887329
71,Dog Hair,3,3,33,Dog hair?,neutral,0.7376627922058105
71,Dog Hair,3,3,34,"What the hell are you talking about, dog hair?",anger,0.7641634941101074
71,Dog Hair,3,3,35,And my boss started to do karaoke.,neutral,0.4650551974773407
71,Dog Hair,3,3,36,Didn't know she was coming.,surprise,0.5733628869056702
71,Dog Hair,3,3,37,Did you know Joey was almost eaten by a shark?,curiosity,0.618453323841095
71,Dog Hair,3,3,38,What?,neutral,0.5953516960144043
71,Dog Hair,3,3,39,I wasn't almost eaten.,neutral,0.8498797416687012
71,Dog Hair,3,3,40,The shark was as close to me as that guy whose hair looks like dog ears.,neutral,0.8996978402137756
71,Dog Hair,3,3,41,I actually thought that was a dog at that chair.,realization,0.5428051352500916
71,Dog Hair,3,3,42,"...be there, so...",neutral,0.9689688086509705
71,Dog Hair,3,3,43,It's like a Springer Spaniel.,neutral,0.8719398379325867
71,Dog Hair,3,3,44,I grew up with Springers.,neutral,0.7890136241912842
71,Dog Hair,3,3,45,Beautiful dogs.,admiration,0.9561294913291931
71,Dog Hair,3,3,46,Dog hair.,neutral,0.9614737033843994
71,Dog Hair,3,3,47,"I mean, she's cute.",admiration,0.9421834945678711
71,Dog Hair,3,3,48,"If you think she's cute, Peter, I say ring the bell.",neutral,0.5046346187591553
71,Dog Hair,3,3,49,I'm nervous.,nervousness,0.6248929500579834
71,Dog Hair,3,3,50,Too late.,neutral,0.3568113148212433
71,Dog Hair,3,3,51,What did you do?,curiosity,0.6112487316131592
71,Dog Hair,3,3,52,I did it.,approval,0.38221490383148193
71,Dog Hair,3,3,53,I rang that bell.,neutral,0.9346556067466736
71,Dog Hair,3,3,54,"What the hell, man?",anger,0.7579852342605591
71,Dog Hair,3,3,55,She rang back.,neutral,0.968364417552948
71,Dog Hair,3,3,56,I'm well within my rights to kill you right now.,approval,0.4604659676551819
71,Dog Hair,3,3,57,But don't you love me?,curiosity,0.5621944069862366
71,Dog Hair,3,3,58,Ah!,neutral,0.43775856494903564
71,Dog Hair,3,3,59,I'm going on a date.,excitement,0.2507031559944153
71,Dog Hair,3,3,60,Yeah!,neutral,0.4292900860309601
71,Dog Hair,3,3,61,Yes!,excitement,0.39286908507347107
71,Dog Hair,3,3,62,Come out here.,neutral,0.9622642397880554
71,Dog Hair,3,3,63,No! Come out.,neutral,0.5954705476760864
71,Dog Hair,3,3,64,I look dumb!,annoyance,0.6147884130477905
71,Dog Hair,3,3,65,Come out.,neutral,0.9659305214881897
71,Dog Hair,3,3,66,"Oh my God, you look so sharp.",admiration,0.9268125295639038
71,Dog Hair,3,3,67,"Peter, wow.",surprise,0.6518977284431458
71,Dog Hair,3,3,68,"And, guys, I figured out what I'm gonna do for my hair.",realization,0.47325780987739563
71,Dog Hair,3,3,69,Check it out.,neutral,0.9365133047103882
71,Dog Hair,3,3,70,Just like this.,neutral,0.8583148717880249
71,Dog Hair,3,3,71,"Oh my God, Cranston.",surprise,0.6435539722442627
71,Dog Hair,3,3,72,Cut to: chatting about this at your bachelor party.,neutral,0.82816481590271
71,Dog Hair,3,3,73,Hope I'm not making a mistake with the hair.,optimism,0.9299575686454773
71,Dog Hair,3,3,74,But...,neutral,0.9553529024124146
71,Dog Hair,3,3,75,Cranston.,neutral,0.9642528295516968
71,Dog Hair,3,3,76,Hello!,neutral,0.9564296007156372
71,Dog Hair,3,3,77,Just like this.,neutral,0.8583148717880249
71,Dog Hair,3,3,78,...new people got crazy.,neutral,0.5175386667251587
71,Dog Hair,3,3,79,Afraid I'm gonna have to interrupt you.,fear,0.8942858576774597
71,Dog Hair,3,3,80,Something wrong?,confusion,0.6683017611503601
71,Dog Hair,3,3,81,I wanted to look extraordinary for you tonight.,desire,0.8354479670524597
71,Dog Hair,3,3,82,But my barber may have been looking at a picture of a dog when he gave me this haircut.,neutral,0.886634886264801
71,Dog Hair,3,3,83,I guess it does kind of look like dog ears.,confusion,0.4699963629245758
71,Dog Hair,3,3,84,I really wanted this to go well.,desire,0.801129162311554
71,Dog Hair,3,3,85,I really did.,approval,0.666286289691925
71,Dog Hair,3,3,86,No.,neutral,0.9286578297615051
71,Dog Hair,3,3,87,"I know, Peter.",neutral,0.7316678166389465
71,Dog Hair,3,3,88,I really wanted to have two girlfriends.,desire,0.8207976818084717
71,Dog Hair,3,3,89,You already have a girlfriend?,neutral,0.48858627676963806
71,Dog Hair,3,3,90,"I do,",neutral,0.8491619825363159
71,Dog Hair,3,3,91,"yeah,",neutral,0.5450685620307922
71,Dog Hair,3,3,92,but I wanted two.,neutral,0.7398660182952881
71,Dog Hair,3,3,93,I think that would be even better.,approval,0.6537638306617737
71,Dog Hair,3,3,94,Think about it.,neutral,0.9545429944992065
71,Dog Hair,3,3,95,Two girlfriends.,neutral,0.967366099357605
71,Dog Hair,3,3,96,That's better.,approval,0.7604948878288269
71,Dog Hair,3,3,97,You know what I'm saying?,neutral,0.6777035593986511
71,Dog Hair,3,3,98,But you were saying your boss was like... acting crazy?,neutral,0.5858840942382812
72,Club Haunted House,3,3,1,This must be my day now I work hard.,neutral,0.41666850447654724
72,Club Haunted House,3,3,2,That means I play hard.,neutral,0.4503757655620575
72,Club Haunted House,3,3,3,"But when I had a heart attack from dancing as hard as I can at Club Aqua, my doctor suggested I get ABX Heart Monitor from Abbott.",neutral,0.896977961063385
72,Club Haunted House,3,3,4,This device will send an alert to my phone so I can monitor in case there's a spike in heart rate.,neutral,0.8764182329177856
72,Club Haunted House,3,3,5,Now I have the confidence to live my life to the fullest.,approval,0.31068339943885803
72,Club Haunted House,3,3,6,"At 2:00 a.m., there was a spike.",neutral,0.8617920279502869
72,Club Haunted House,3,3,7,You do anything out of the ordinary?,curiosity,0.6006675362586975
72,Club Haunted House,3,3,8,"Uh, not really.",disapproval,0.750110924243927
72,Club Haunted House,3,3,9,I was at Club Aqua.,neutral,0.9620599746704102
72,Club Haunted House,3,3,10,Club Aqua?,neutral,0.7553876638412476
72,Club Haunted House,3,3,11,You get in there?,curiosity,0.5580123662948608
72,Club Haunted House,3,3,12,"Oh, yeah.",neutral,0.6119096875190735
72,Club Haunted House,3,3,13,How the fuck you get into Aqua?,anger,0.7562614679336548
72,Club Haunted House,3,3,14,I built the back deck at Club Aqua.,neutral,0.8984568119049072
72,Club Haunted House,3,3,15,You built that deck?,curiosity,0.6136951446533203
72,Club Haunted House,3,3,16,Yeah.,neutral,0.5529206991195679
72,Club Haunted House,3,3,17,So now I get in.,neutral,0.4125242829322815
72,Club Haunted House,3,3,18,So cool.,admiration,0.8028348684310913
72,Club Haunted House,3,3,19,Hey.,neutral,0.9296143054962158
72,Club Haunted House,3,3,20,"Next time you go to Aqua, can I come?",curiosity,0.5714986324310303
72,Club Haunted House,3,3,21,"Yeah, maybe.",confusion,0.6041352152824402
72,Club Haunted House,3,3,22,Hey.,neutral,0.9296143054962158
72,Club Haunted House,3,3,23,Do you know about Club Haunted House?,curiosity,0.7358714938163757
72,Club Haunted House,3,3,24,"Yeah, I dip in there.",neutral,0.5561787486076355
72,Club Haunted House,3,3,25,Really want to check out Haunted House.,desire,0.6446653604507446
72,Club Haunted House,3,3,26,"Anyway, why don't we put you on a low dose of blood thinners?",neutral,0.5387357473373413
72,Club Haunted House,3,3,27,"Thank you, doctor.",gratitude,0.9896034002304077
72,Club Haunted House,3,3,28,"Let me know the next time you go, all right?",curiosity,0.5470305681228638
72,Club Haunted House,3,3,29,"Yeah, maybe.",confusion,0.6041352152824402
72,Club Haunted House,3,3,30,I actually want to go to Haunted House more than Aqua.,desire,0.8105958104133606
72,Club Haunted House,3,3,31,The ABX Heart Monitor from Abbott transmits up-to-the-minute data to my doctor about my heart health.,neutral,0.8681536912918091
72,Club Haunted House,3,3,32,Hello?,neutral,0.9319638013839722
72,Club Haunted House,3,3,33,There was a spike last night.,neutral,0.6534080505371094
72,Club Haunted House,3,3,34,Were you at Haunted House?,curiosity,0.6319515109062195
72,Club Haunted House,3,3,35,No. I jacked off.,neutral,0.8755953311920166
72,Club Haunted House,3,3,36,For 15 minutes?,neutral,0.7210119366645813
72,Club Haunted House,3,3,37,Yeah.,neutral,0.5529206991195679
72,Club Haunted House,3,3,38,You were at Haunted House.,neutral,0.950646162033081
72,Club Haunted House,3,3,39,I dipped in.,neutral,0.954021692276001
72,Club Haunted House,3,3,40,It doesn't matter.,disapproval,0.5917496681213379
72,Club Haunted House,3,3,41,Don't say you were jacking off when you were at Haunted House.,neutral,0.8674882650375366
72,Club Haunted House,3,3,42,It doesn't fuck in' matter.,anger,0.7590643167495728
72,Club Haunted House,3,3,43,It does!,neutral,0.7019572257995605
72,Club Haunted House,3,3,44,"Listen, I just want to go to Haunted House.",desire,0.7821184396743774
72,Club Haunted House,3,3,45,I actually want to go to Haunted House more than Aqua.,desire,0.8105958104133606
72,Club Haunted House,3,3,46,Heard there's a trap door.,neutral,0.9511957764625549
72,Club Haunted House,3,3,47,There's not.,neutral,0.8274164795875549
72,Club Haunted House,3,3,48,I heard there was one!,neutral,0.8797628283500671
72,Club Haunted House,3,3,49,"My God, you're not going!",disappointment,0.3414185643196106
72,Club Haunted House,3,3,50,But I want to!,desire,0.6974613070487976
72,Club Haunted House,3,3,51,ABX Heart Monitor.,neutral,0.9702892899513245
72,Club Haunted House,3,3,52,So now your doctor can know what's happening.,neutral,0.9128994345664978
72,Club Haunted House,3,3,53,fuck!,anger,0.7707996368408203
72,Club Haunted House,3,3,54,Hey-hey!,neutral,0.8234501481056213
72,Club Haunted House,3,3,55,Right here.,neutral,0.9001306891441345
72,Club Haunted House,3,3,56,He's good.,admiration,0.9311516284942627
72,Club Haunted House,3,3,57,What about his wife?,curiosity,0.650864839553833
72,Club Haunted House,3,3,58,Not his wife.,neutral,0.9306878447532654
72,Club Haunted House,3,3,59,All right.,approval,0.7444746494293213
72,Club Haunted House,3,3,60,"Get home safe, all right?",caring,0.9011820554733276
72,Club Haunted House,3,3,61,Oh my fucking God.,surprise,0.6743105053901672
72,Club Haunted House,3,3,62,Relax.,neutral,0.8995743989944458
72,Club Haunted House,3,3,63,Look at the fucking chains!,anger,0.5434902310371399
72,Club Haunted House,3,3,64,Just relax!,neutral,0.44175460934638977
72,Club Haunted House,3,3,65,Relax.,neutral,0.8995743989944458
72,Club Haunted House,3,3,66,All right.,approval,0.7444746494293213
72,Club Haunted House,3,3,67,"Let me just... Let me do a lap, see what's real.",neutral,0.848732590675354
72,Club Haunted House,3,3,68,Dracula!,neutral,0.9630971550941467
72,Club Haunted House,3,3,69,"Hey, guys.",neutral,0.9446437954902649
72,Club Haunted House,3,3,70,All clubs are closed for the night.,neutral,0.9086272120475769
72,Club Haunted House,3,3,71,There's been a tragedy in the club community.,sadness,0.8791967630386353
72,Club Haunted House,3,3,72,What happened?,curiosity,0.6105108857154846
72,Club Haunted House,3,3,73,The big deck at Aqua collapsed.,neutral,0.8078579306602478
72,Club Haunted House,3,3,74,Did anyone get hurt?,curiosity,0.6853330731391907
72,Club Haunted House,3,3,75,Kim Kardashian's head fell off.,neutral,0.9528251886367798
73,Pay it Forward,3,3,1,All right.,approval,0.7444746494293213
73,Pay it Forward,3,3,2,So here's your small fries and your small drink.,neutral,0.8793529868125916
73,Pay it Forward,3,3,3,Thank you.,gratitude,0.98997563123703
73,Pay it Forward,3,3,4,"You know, I'd like to pay for the guy's meal behind me too.",desire,0.6479934453964233
73,Pay it Forward,3,3,5,Just pay it forward.,neutral,0.8163293600082397
73,Pay it Forward,3,3,6,"Wow, that's really nice of you.",admiration,0.9457497000694275
73,Pay it Forward,3,3,7,Yeah.,neutral,0.5529206991195679
73,Pay it Forward,3,3,8,Who knows.,neutral,0.9529156684875488
73,Pay it Forward,3,3,9,Maybe it'll catch on.,neutral,0.6878308653831482
73,Pay it Forward,3,3,10,"All right, you have a great day, sir.",admiration,0.4527653455734253
73,Pay it Forward,3,3,11,Stop!,anger,0.721954882144928
73,Pay it Forward,3,3,12,Stop!,anger,0.721954882144928
73,Pay it Forward,3,3,13,Stop!,anger,0.721954882144928
73,Pay it Forward,3,3,14,Please let me go!,neutral,0.9519331455230713
73,Pay it Forward,3,3,15,Please let me go first!,neutral,0.9543682932853699
73,Pay it Forward,3,3,16,I'm doing something!,neutral,0.5655906200408936
73,Pay it Forward,3,3,17,Hi.,neutral,0.9590639472007751
73,Pay it Forward,3,3,18,Can I take your order?,curiosity,0.6507797837257385
73,Pay it Forward,3,3,19,"55 burgers, 55 fries, 55 tacos, 55 pies, 55 Cokes, 100 tater tots, 100 pizzas, 100 tenders, 100 meatballs, 100 coffees, 55 wings, 55 shakes, 55 pancakes, 55 pastas, 55 peppers, and 155 taters.",neutral,0.9692858457565308
73,Pay it Forward,3,3,20,"Okay, that'll be $680.",neutral,0.6464658975601196
73,Pay it Forward,3,3,21,Okay.,approval,0.7066349983215332
73,Pay it Forward,3,3,22,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,23,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,24,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,25,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,26,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,27,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,28,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,29,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,30,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,31,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,32,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,33,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,34,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,35,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,36,Hey! shit!,annoyance,0.5058498978614807
73,Pay it Forward,3,3,37,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,38,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,39,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,40,shit!,neutral,0.31870442628860474
73,Pay it Forward,3,3,41,Hey!,neutral,0.8101450204849243
73,Pay it Forward,3,3,42,Come on.,neutral,0.967677652835846
73,Pay it Forward,3,3,43,What the hell's going on?,anger,0.7227362990379333
73,Pay it Forward,3,3,44,Not paying it.,neutral,0.7394012808799744
73,Pay it Forward,3,3,45,You have to!,neutral,0.8922284841537476
73,Pay it Forward,3,3,46,The guy did it for you!,neutral,0.6697227358818054
73,Pay it Forward,3,3,47,You're the guy!,admiration,0.8433180451393127
73,Pay it Forward,3,3,48,Just do it!,neutral,0.5630800724029541
73,Pay it Forward,3,3,49,You're rich!,admiration,0.6830995082855225
73,Pay it Forward,3,3,50,What?!,surprise,0.48887738585472107
73,Pay it Forward,3,3,51,Hey!,neutral,0.8101450204849243
73,Pay it Forward,3,3,52,What the hell's going on?,anger,0.7227362990379333
73,Pay it Forward,3,3,53,This guy's trying to start a pay-it-forward chain.,neutral,0.9490202069282532
73,Pay it Forward,3,3,54,"55 burgers, 55 fries...",neutral,0.967414379119873
73,Pay it Forward,3,3,55,"Ah, shit!",annoyance,0.4595671594142914
73,Pay it Forward,3,3,56,"Look what you did, you rich little fuck!",anger,0.6131952404975891
73,Pay it Forward,3,3,57,Come on!,neutral,0.9575276970863342
73,Pay it Forward,3,3,58,Oh no!,surprise,0.5106369853019714
73,Pay it Forward,3,3,59,Oh no!,surprise,0.5106369853019714
73,Pay it Forward,3,3,60,Thought you'd just pull that shit on me?,neutral,0.4006507098674774
73,Pay it Forward,3,3,61,Fine.,approval,0.5942378044128418
